Id,MesDate,MesValue
0,2018-05-10 00:03:51Z,318
0,2018-05-10 00:03:52Z,320
0,2018-05-10 00:03:53Z,319
0,2018-05-10 00:03:54Z,321
0,2018-05-10 00:03:55Z,323
0,2018-05-10 00:03:56Z,325
0,2018-05-10 00:03:57Z,327
0,2018-05-10 00:03:58Z,329
0,2018-05-10 00:03:59Z,331
0,2018-05-10 00:04:00Z,330
0,2018-05-10 00:04:01Z,332
0,2018-05-10 00:04:02Z,334
0,2018-05-10 00:04:03Z,336
0,2018-05-10 00:04:04Z,338
0,2018-05-10 00:04:05Z,340
0,2018-05-10 00:04:06Z,342
0,2018-05-10 00:04:07Z,341
0,2018-05-10 00:04:08Z,343
0,2018-05-10 00:04:09Z,342
0,2018-05-10 00:04:10Z,344
0,2018-05-10 00:04:11Z,343
0,2018-05-10 00:04:12Z,345
0,2018-05-10 00:04:13Z,347
0,2018-05-10 00:04:14Z,349
0,2018-05-10 00:04:15Z,348
0,2018-05-10 00:04:16Z,347
0,2018-05-10 00:04:17Z,349
0,2018-05-10 00:04:18Z,351
0,2018-05-10 00:04:19Z,353
0,2018-05-10 00:04:20Z,352
0,2018-05-10 00:04:21Z,354
0,2018-05-10 00:04:22Z,356
0,2018-05-10 00:04:23Z,358
0,2018-05-10 00:04:24Z,360
0,2018-05-10 00:04:25Z,362
0,2018-05-10 00:04:26Z,364
0,2018-05-10 00:04:27Z,366
0,2018-05-10 00:04:28Z,368
0,2018-05-10 00:04:29Z,370
0,2018-05-10 00:04:30Z,372
0,2018-05-10 00:04:31Z,374
0,2018-05-10 00:04:32Z,376
0,2018-05-10 00:04:33Z,378
0,2018-05-10 00:04:34Z,377
0,2018-05-10 00:04:35Z,379
0,2018-05-10 00:04:36Z,378
0,2018-05-10 00:04:37Z,377
0,2018-05-10 00:04:38Z,376
0,2018-05-10 00:04:39Z,375
0,2018-05-10 00:04:40Z,377
0,2018-05-10 00:04:41Z,379
0,2018-05-10 00:04:42Z,381
0,2018-05-10 00:04:43Z,383
0,2018-05-10 00:04:44Z,385
0,2018-05-10 00:04:45Z,387
0,2018-05-10 00:04:46Z,389
0,2018-05-10 00:04:47Z,391
0,2018-05-10 00:04:48Z,393
0,2018-05-10 00:04:49Z,395
0,2018-05-10 00:04:50Z,397
0,2018-05-10 00:04:51Z,399
0,2018-05-10 00:04:52Z,398
0,2018-05-10 00:04:53Z,400
0,2018-05-10 00:04:54Z,402
0,2018-05-10 00:04:55Z,401
0,2018-05-10 00:04:56Z,400
0,2018-05-10 00:04:57Z,402
0,2018-05-10 00:04:58Z,404
0,2018-05-10 00:04:59Z,406
0,2018-05-10 00:05:00Z,408
0,2018-05-10 00:05:01Z,410
0,2018-05-10 00:05:02Z,412
0,2018-05-10 00:05:03Z,414
0,2018-05-10 00:05:04Z,416
0,2018-05-10 00:05:05Z,418
0,2018-05-10 00:05:06Z,420
0,2018-05-10 00:05:07Z,422
0,2018-05-10 00:05:08Z,424
0,2018-05-10 00:05:09Z,426
0,2018-05-10 00:05:10Z,428
0,2018-05-10 00:05:11Z,430
0,2018-05-10 00:05:12Z,432
0,2018-05-10 00:05:13Z,434
0,2018-05-10 00:05:14Z,436
0,2018-05-10 00:05:15Z,435
0,2018-05-10 00:05:16Z,437
0,2018-05-10 00:05:17Z,439
0,2018-05-10 00:05:18Z,441
0,2018-05-10 00:05:19Z,443
0,2018-05-10 00:05:20Z,445
0,2018-05-10 00:05:21Z,447
0,2018-05-10 00:05:22Z,449
0,2018-05-10 00:05:23Z,451
0,2018-05-10 00:05:24Z,450
0,2018-05-10 00:05:25Z,452
0,2018-05-10 00:05:26Z,454
0,2018-05-10 00:05:27Z,456
0,2018-05-10 00:05:28Z,458
0,2018-05-10 00:05:29Z,460
0,2018-05-10 00:05:30Z,462
0,2018-05-10 00:05:31Z,461
0,2018-05-10 00:05:32Z,460
0,2018-05-10 00:05:33Z,459
0,2018-05-10 00:05:34Z,461
0,2018-05-10 00:05:35Z,463
0,2018-05-10 00:05:36Z,462
0,2018-05-10 00:05:37Z,464
0,2018-05-10 00:05:38Z,466
0,2018-05-10 00:05:39Z,468
0,2018-05-10 00:05:40Z,470
0,2018-05-10 00:05:41Z,472
0,2018-05-10 00:05:42Z,474
0,2018-05-10 00:05:43Z,476
0,2018-05-10 00:05:44Z,475
0,2018-05-10 00:05:45Z,474
0,2018-05-10 00:05:46Z,476
0,2018-05-10 00:05:47Z,478
0,2018-05-10 00:05:48Z,480
0,2018-05-10 00:05:49Z,482
0,2018-05-10 00:05:50Z,481
0,2018-05-10 00:05:51Z,483
0,2018-05-10 00:05:52Z,485
0,2018-05-10 00:05:53Z,487
0,2018-05-10 00:05:54Z,489
0,2018-05-10 00:05:55Z,488
0,2018-05-10 00:05:56Z,490
0,2018-05-10 00:05:57Z,492
0,2018-05-10 00:05:58Z,494
0,2018-05-10 00:05:59Z,496
0,2018-05-10 00:06:00Z,498
0,2018-05-10 00:06:01Z,500
0,2018-05-10 00:06:02Z,502
0,2018-05-10 00:06:03Z,504
0,2018-05-10 00:06:04Z,506
0,2018-05-10 00:06:05Z,508
0,2018-05-10 00:06:06Z,510
0,2018-05-10 00:06:07Z,509
0,2018-05-10 00:06:08Z,511
0,2018-05-10 00:06:09Z,513
0,2018-05-10 00:06:10Z,515
0,2018-05-10 00:06:11Z,514
0,2018-05-10 00:06:12Z,516
0,2018-05-10 00:06:13Z,518
0,2018-05-10 00:06:14Z,520
0,2018-05-10 00:06:15Z,522
0,2018-05-10 00:06:16Z,524
0,2018-05-10 00:06:17Z,526
0,2018-05-10 00:06:18Z,525
0,2018-05-10 00:06:19Z,527
0,2018-05-10 00:06:20Z,529
0,2018-05-10 00:06:21Z,531
0,2018-05-10 00:06:22Z,533
0,2018-05-10 00:06:23Z,535
0,2018-05-10 00:06:24Z,537
0,2018-05-10 00:06:25Z,539
0,2018-05-10 00:06:26Z,541
0,2018-05-10 00:06:27Z,543
0,2018-05-10 00:06:28Z,545
0,2018-05-10 00:06:29Z,547
0,2018-05-10 00:06:30Z,549
0,2018-05-10 00:06:31Z,551
0,2018-05-10 00:06:32Z,553
0,2018-05-10 00:06:33Z,555
0,2018-05-10 00:06:34Z,557
0,2018-05-10 00:06:35Z,559
0,2018-05-10 00:06:36Z,561
0,2018-05-10 00:06:37Z,560
0,2018-05-10 00:06:38Z,562
0,2018-05-10 00:06:39Z,561
0,2018-05-10 00:06:40Z,563
0,2018-05-10 00:06:41Z,565
0,2018-05-10 00:06:42Z,567
0,2018-05-10 00:06:43Z,569
0,2018-05-10 00:06:44Z,571
0,2018-05-10 00:06:45Z,573
0,2018-05-10 00:06:46Z,575
0,2018-05-10 00:06:47Z,577
0,2018-05-10 00:06:48Z,579
0,2018-05-10 00:06:49Z,578
0,2018-05-10 00:06:50Z,580
0,2018-05-10 00:06:51Z,582
0,2018-05-10 00:06:52Z,584
0,2018-05-10 00:06:53Z,586
0,2018-05-10 00:06:54Z,585
0,2018-05-10 00:06:55Z,587
0,2018-05-10 00:06:56Z,589
0,2018-05-10 00:06:57Z,591
0,2018-05-10 00:06:58Z,593
0,2018-05-10 00:06:59Z,595
0,2018-05-10 00:07:00Z,597
0,2018-05-10 00:07:01Z,599
0,2018-05-10 00:07:02Z,601
0,2018-05-10 00:07:03Z,600
0,2018-05-10 00:07:04Z,602
0,2018-05-10 00:07:05Z,604
0,2018-05-10 00:07:06Z,606
0,2018-05-10 00:07:07Z,608
0,2018-05-10 00:07:08Z,610
0,2018-05-10 00:07:09Z,612
0,2018-05-10 00:07:10Z,614
0,2018-05-10 00:07:11Z,613
0,2018-05-10 00:07:12Z,615
0,2018-05-10 00:07:13Z,617
0,2018-05-10 00:07:14Z,619
0,2018-05-10 00:07:15Z,621
0,2018-05-10 00:07:16Z,623
0,2018-05-10 00:07:17Z,625
0,2018-05-10 00:07:18Z,627
0,2018-05-10 00:07:19Z,629
0,2018-05-10 00:07:20Z,628
0,2018-05-10 00:07:21Z,630
0,2018-05-10 00:07:22Z,629
0,2018-05-10 00:07:23Z,631
0,2018-05-10 00:07:24Z,633
0,2018-05-10 00:07:25Z,635
0,2018-05-10 00:07:26Z,637
0,2018-05-10 00:07:27Z,639
0,2018-05-10 00:07:28Z,641
0,2018-05-10 00:07:29Z,643
0,2018-05-10 00:07:30Z,642
0,2018-05-10 00:07:31Z,644
0,2018-05-10 00:07:32Z,646
0,2018-05-10 00:07:33Z,648
0,2018-05-10 00:07:34Z,650
0,2018-05-10 00:07:35Z,649
0,2018-05-10 00:07:36Z,651
0,2018-05-10 00:07:37Z,653
0,2018-05-10 00:07:38Z,655
0,2018-05-10 00:07:39Z,657
0,2018-05-10 00:07:40Z,659
0,2018-05-10 00:07:41Z,661
0,2018-05-10 00:07:42Z,663
0,2018-05-10 00:07:43Z,665
0,2018-05-10 00:07:44Z,667
0,2018-05-10 00:07:45Z,669
0,2018-05-10 00:07:46Z,671
0,2018-05-10 00:07:47Z,673
0,2018-05-10 00:07:48Z,675
0,2018-05-10 00:07:49Z,677
0,2018-05-10 00:07:50Z,679
0,2018-05-10 00:07:51Z,681
0,2018-05-10 00:07:52Z,683
0,2018-05-10 00:07:53Z,685
0,2018-05-10 00:07:54Z,687
0,2018-05-10 00:07:55Z,689
0,2018-05-10 00:07:56Z,691
0,2018-05-10 00:07:57Z,693
0,2018-05-10 00:07:58Z,695
0,2018-05-10 00:07:59Z,697
0,2018-05-10 00:08:00Z,699
0,2018-05-10 00:08:01Z,701
0,2018-05-10 00:08:02Z,703
0,2018-05-10 00:08:03Z,705
0,2018-05-10 00:08:04Z,704
0,2018-05-10 00:08:05Z,706
0,2018-05-10 00:08:06Z,708
0,2018-05-10 00:08:07Z,710
0,2018-05-10 00:08:08Z,712
0,2018-05-10 00:08:09Z,714
0,2018-05-10 00:08:10Z,713
0,2018-05-10 00:08:11Z,715
0,2018-05-10 00:08:12Z,717
0,2018-05-10 00:08:13Z,719
0,2018-05-10 00:08:14Z,721
0,2018-05-10 00:08:15Z,723
0,2018-05-10 00:08:16Z,725
0,2018-05-10 00:08:17Z,724
0,2018-05-10 00:08:18Z,723
0,2018-05-10 00:08:19Z,725
0,2018-05-10 00:08:20Z,727
0,2018-05-10 00:08:21Z,729
0,2018-05-10 00:08:22Z,731
0,2018-05-10 00:08:23Z,733
0,2018-05-10 00:08:24Z,735
0,2018-05-10 00:08:25Z,737
0,2018-05-10 00:08:26Z,739
0,2018-05-10 00:08:27Z,741
0,2018-05-10 00:08:28Z,743
0,2018-05-10 00:08:29Z,745
0,2018-05-10 00:08:30Z,747
0,2018-05-10 00:08:31Z,746
0,2018-05-10 00:08:32Z,748
0,2018-05-10 00:08:33Z,750
0,2018-05-10 00:08:34Z,752
0,2018-05-10 00:08:35Z,754
0,2018-05-10 00:08:36Z,756
0,2018-05-10 00:08:37Z,758
0,2018-05-10 00:08:38Z,760
0,2018-05-10 00:08:39Z,762
0,2018-05-10 00:08:40Z,764
0,2018-05-10 00:08:41Z,766
0,2018-05-10 00:08:42Z,768
0,2018-05-10 00:08:43Z,770
0,2018-05-10 00:08:44Z,769
0,2018-05-10 00:08:45Z,771
0,2018-05-10 00:08:46Z,773
0,2018-05-10 00:08:47Z,775
0,2018-05-10 00:08:48Z,777
0,2018-05-10 00:08:49Z,779
0,2018-05-10 00:08:50Z,781
0,2018-05-10 00:08:51Z,780
0,2018-05-10 00:08:52Z,782
0,2018-05-10 00:08:53Z,781
0,2018-05-10 00:08:54Z,783
0,2018-05-10 00:08:55Z,785
0,2018-05-10 00:08:56Z,787
0,2018-05-10 00:08:57Z,789
0,2018-05-10 00:08:58Z,791
0,2018-05-10 00:08:59Z,793
0,2018-05-10 00:09:00Z,795
0,2018-05-10 00:09:01Z,794
0,2018-05-10 00:09:02Z,796
0,2018-05-10 00:09:03Z,798
0,2018-05-10 00:09:04Z,800
0,2018-05-10 00:09:05Z,802
0,2018-05-10 00:09:06Z,804
0,2018-05-10 00:09:07Z,806
0,2018-05-10 00:09:08Z,808
0,2018-05-10 00:09:09Z,807
0,2018-05-10 00:09:10Z,809
0,2018-05-10 00:09:11Z,808
0,2018-05-10 00:09:12Z,810
0,2018-05-10 00:09:13Z,812
0,2018-05-10 00:09:14Z,811
0,2018-05-10 00:09:15Z,813
0,2018-05-10 00:09:16Z,812
0,2018-05-10 00:09:17Z,811
0,2018-05-10 00:09:18Z,813
0,2018-05-10 00:09:19Z,815
0,2018-05-10 00:09:20Z,814
0,2018-05-10 00:09:21Z,813
0,2018-05-10 00:09:22Z,815
0,2018-05-10 00:09:23Z,817
0,2018-05-10 00:09:24Z,819
0,2018-05-10 00:09:25Z,818
0,2018-05-10 00:09:26Z,820
0,2018-05-10 00:09:27Z,822
0,2018-05-10 00:09:28Z,821
0,2018-05-10 00:09:29Z,823
0,2018-05-10 00:09:30Z,825
0,2018-05-10 00:09:31Z,827
0,2018-05-10 00:09:32Z,829
0,2018-05-10 00:09:33Z,831
0,2018-05-10 00:09:34Z,830
0,2018-05-10 00:09:35Z,832
0,2018-05-10 00:09:36Z,834
0,2018-05-10 00:09:37Z,833
0,2018-05-10 00:09:38Z,835
0,2018-05-10 00:09:39Z,837
0,2018-05-10 00:09:40Z,836
0,2018-05-10 00:09:41Z,838
0,2018-05-10 00:09:42Z,837
0,2018-05-10 00:09:43Z,839
0,2018-05-10 00:09:44Z,841
0,2018-05-10 00:09:45Z,843
0,2018-05-10 00:09:46Z,845
0,2018-05-10 00:09:47Z,847
0,2018-05-10 00:09:48Z,846
0,2018-05-10 00:09:49Z,848
0,2018-05-10 00:09:50Z,850
0,2018-05-10 00:09:51Z,852
0,2018-05-10 00:09:52Z,854
0,2018-05-10 00:09:53Z,856
0,2018-05-10 00:09:54Z,858
0,2018-05-10 00:09:55Z,857
0,2018-05-10 00:09:56Z,859
0,2018-05-10 00:09:57Z,861
0,2018-05-10 00:09:58Z,860
0,2018-05-10 00:09:59Z,859
0,2018-05-10 00:10:00Z,861
0,2018-05-10 00:10:01Z,863
0,2018-05-10 00:10:02Z,865
0,2018-05-10 00:10:03Z,867
0,2018-05-10 00:10:04Z,869
0,2018-05-10 00:10:05Z,871
0,2018-05-10 00:10:06Z,873
0,2018-05-10 00:10:07Z,872
0,2018-05-10 00:10:08Z,871
0,2018-05-10 00:10:09Z,870
0,2018-05-10 00:10:10Z,872
0,2018-05-10 00:10:11Z,874
0,2018-05-10 00:10:12Z,876
0,2018-05-10 00:10:13Z,878
0,2018-05-10 00:10:14Z,880
0,2018-05-10 00:10:15Z,882
0,2018-05-10 00:10:16Z,884
0,2018-05-10 00:10:17Z,886
0,2018-05-10 00:10:18Z,888
0,2018-05-10 00:10:19Z,890
0,2018-05-10 00:10:20Z,889
0,2018-05-10 00:10:21Z,891
0,2018-05-10 00:10:22Z,893
0,2018-05-10 00:10:23Z,895
0,2018-05-10 00:10:24Z,897
0,2018-05-10 00:10:25Z,899
0,2018-05-10 00:10:26Z,901
0,2018-05-10 00:10:27Z,900
0,2018-05-10 00:10:28Z,902
0,2018-05-10 00:10:29Z,904
0,2018-05-10 00:10:30Z,906
0,2018-05-10 00:10:31Z,908
0,2018-05-10 00:10:32Z,910
0,2018-05-10 00:10:33Z,909
0,2018-05-10 00:10:34Z,911
0,2018-05-10 00:10:35Z,913
0,2018-05-10 00:10:36Z,912
0,2018-05-10 00:10:37Z,914
0,2018-05-10 00:10:38Z,916
0,2018-05-10 00:10:39Z,918
0,2018-05-10 00:10:40Z,920
0,2018-05-10 00:10:41Z,922
0,2018-05-10 00:10:42Z,924
0,2018-05-10 00:10:43Z,923
0,2018-05-10 00:10:44Z,922
0,2018-05-10 00:10:45Z,921
0,2018-05-10 00:10:46Z,923
0,2018-05-10 00:10:47Z,925
0,2018-05-10 00:10:48Z,924
0,2018-05-10 00:10:49Z,926
0,2018-05-10 00:10:50Z,925
0,2018-05-10 00:10:51Z,924
0,2018-05-10 00:10:52Z,923
0,2018-05-10 00:10:53Z,925
0,2018-05-10 00:10:54Z,927
0,2018-05-10 00:10:55Z,929
0,2018-05-10 00:10:56Z,931
0,2018-05-10 00:10:57Z,930
0,2018-05-10 00:10:58Z,932
0,2018-05-10 00:10:59Z,934
0,2018-05-10 00:11:00Z,936
0,2018-05-10 00:11:01Z,938
0,2018-05-10 00:11:02Z,940
0,2018-05-10 00:11:03Z,942
0,2018-05-10 00:11:04Z,944
0,2018-05-10 00:11:05Z,946
0,2018-05-10 00:11:06Z,948
0,2018-05-10 00:11:07Z,947
0,2018-05-10 00:11:08Z,949
0,2018-05-10 00:11:09Z,951
0,2018-05-10 00:11:10Z,953
0,2018-05-10 00:11:11Z,955
0,2018-05-10 00:11:12Z,957
0,2018-05-10 00:11:13Z,956
0,2018-05-10 00:11:14Z,955
0,2018-05-10 00:11:15Z,957
0,2018-05-10 00:11:16Z,959
0,2018-05-10 00:11:17Z,958
0,2018-05-10 00:11:18Z,957
0,2018-05-10 00:11:19Z,959
