Id,MesDate,MesValue
0,2018-05-07T00:04:44.000Z,124
0,2018-05-07T00:04:45.000Z,125
0,2018-05-07T00:04:46.000Z,126
0,2018-05-07T00:04:47.000Z,127
0,2018-05-07T00:04:48.000Z,128
0,2018-05-07T00:04:49.000Z,126
0,2018-05-07T00:04:50.000Z,127
0,2018-05-07T00:04:51.000Z,128
0,2018-05-07T00:04:52.000Z,129
0,2018-05-07T00:04:53.000Z,130
0,2018-05-07T00:04:54.000Z,128
0,2018-05-07T00:04:55.000Z,129
0,2018-05-07T00:04:56.000Z,127
0,2018-05-07T00:04:57.000Z,128
0,2018-05-07T00:04:58.000Z,129
0,2018-05-07T00:04:59.000Z,127
0,2018-05-07T00:05:00.000Z,128
0,2018-05-07T00:05:01.000Z,129
0,2018-05-07T00:05:02.000Z,130
0,2018-05-07T00:05:03.000Z,131
0,2018-05-07T00:05:04.000Z,129
0,2018-05-07T00:05:05.000Z,130
0,2018-05-07T00:05:06.000Z,131
0,2018-05-07T00:05:07.000Z,132
0,2018-05-07T00:05:08.000Z,133
0,2018-05-07T00:05:09.000Z,134
0,2018-05-07T00:05:10.000Z,135
0,2018-05-07T00:05:11.000Z,136
0,2018-05-07T00:05:12.000Z,137
0,2018-05-07T00:05:13.000Z,138
0,2018-05-07T00:05:14.000Z,139
0,2018-05-07T00:05:15.000Z,137
0,2018-05-07T00:05:16.000Z,138
0,2018-05-07T00:05:17.000Z,139
0,2018-05-07T00:05:18.000Z,140
0,2018-05-07T00:05:19.000Z,141
0,2018-05-07T00:05:20.000Z,142
0,2018-05-07T00:05:21.000Z,143
0,2018-05-07T00:05:22.000Z,144
0,2018-05-07T00:05:23.000Z,145
0,2018-05-07T00:05:24.000Z,146
0,2018-05-07T00:05:25.000Z,147
0,2018-05-07T00:05:26.000Z,148
0,2018-05-07T00:05:27.000Z,149
0,2018-05-07T00:05:28.000Z,150
0,2018-05-07T00:05:29.000Z,151
0,2018-05-07T00:05:30.000Z,149
0,2018-05-07T00:05:31.000Z,150
0,2018-05-07T00:05:32.000Z,151
0,2018-05-07T00:05:33.000Z,152
0,2018-05-07T00:05:34.000Z,153
0,2018-05-07T00:05:35.000Z,154
0,2018-05-07T00:05:36.000Z,155
0,2018-05-07T00:05:37.000Z,153
0,2018-05-07T00:05:38.000Z,154
0,2018-05-07T00:05:39.000Z,155
0,2018-05-07T00:05:40.000Z,156
0,2018-05-07T00:05:41.000Z,157
0,2018-05-07T00:05:42.000Z,158
0,2018-05-07T00:05:43.000Z,156
0,2018-05-07T00:05:44.000Z,157
0,2018-05-07T00:05:45.000Z,158
0,2018-05-07T00:05:46.000Z,159
0,2018-05-07T00:05:47.000Z,157
0,2018-05-07T00:05:48.000Z,158
0,2018-05-07T00:05:49.000Z,159
0,2018-05-07T00:05:50.000Z,157
0,2018-05-07T00:05:51.000Z,158
0,2018-05-07T00:05:52.000Z,156
0,2018-05-07T00:05:53.000Z,157
0,2018-05-07T00:05:54.000Z,158
0,2018-05-07T00:05:55.000Z,156
0,2018-05-07T00:05:56.000Z,157
0,2018-05-07T00:05:57.000Z,158
0,2018-05-07T00:05:58.000Z,159
0,2018-05-07T00:05:59.000Z,160
0,2018-05-07T00:06:00.000Z,161
0,2018-05-07T00:06:01.000Z,159
0,2018-05-07T00:06:02.000Z,160
0,2018-05-07T00:06:03.000Z,161
0,2018-05-07T00:06:04.000Z,162
0,2018-05-07T00:06:05.000Z,163
0,2018-05-07T00:06:06.000Z,161
0,2018-05-07T00:06:07.000Z,162
0,2018-05-07T00:06:08.000Z,163
0,2018-05-07T00:06:09.000Z,164
0,2018-05-07T00:06:10.000Z,165
0,2018-05-07T00:06:11.000Z,166
0,2018-05-07T00:06:12.000Z,167
0,2018-05-07T00:06:13.000Z,165
0,2018-05-07T00:06:14.000Z,163
0,2018-05-07T00:06:15.000Z,164
0,2018-05-07T00:06:16.000Z,162
0,2018-05-07T00:06:17.000Z,160
0,2018-05-07T00:06:18.000Z,161
0,2018-05-07T00:06:19.000Z,162
0,2018-05-07T00:06:20.000Z,163
0,2018-05-07T00:06:21.000Z,164
0,2018-05-07T00:06:22.000Z,165
0,2018-05-07T00:06:23.000Z,166
0,2018-05-07T00:06:24.000Z,167
0,2018-05-07T00:06:25.000Z,168
0,2018-05-07T00:06:26.000Z,169
0,2018-05-07T00:06:27.000Z,170
0,2018-05-07T00:06:28.000Z,171
0,2018-05-07T00:06:29.000Z,172
0,2018-05-07T00:06:30.000Z,173
0,2018-05-07T00:06:31.000Z,174
0,2018-05-07T00:06:32.000Z,175
0,2018-05-07T00:06:33.000Z,176
0,2018-05-07T00:06:34.000Z,174
0,2018-05-07T00:06:35.000Z,175
0,2018-05-07T00:06:36.000Z,176
0,2018-05-07T00:06:37.000Z,177
0,2018-05-07T00:06:38.000Z,175
0,2018-05-07T00:06:39.000Z,176
0,2018-05-07T00:06:40.000Z,177
0,2018-05-07T00:06:41.000Z,175
0,2018-05-07T00:06:42.000Z,173
0,2018-05-07T00:06:43.000Z,174
0,2018-05-07T00:06:44.000Z,175
0,2018-05-07T00:06:45.000Z,176
0,2018-05-07T00:06:46.000Z,177
0,2018-05-07T00:06:47.000Z,178
0,2018-05-07T00:06:48.000Z,179
0,2018-05-07T00:06:49.000Z,180
0,2018-05-07T00:06:50.000Z,181
0,2018-05-07T00:06:51.000Z,179
0,2018-05-07T00:06:52.000Z,180
0,2018-05-07T00:06:53.000Z,181
0,2018-05-07T00:06:54.000Z,182
0,2018-05-07T00:06:55.000Z,183
0,2018-05-07T00:06:56.000Z,181
0,2018-05-07T00:06:57.000Z,182
0,2018-05-07T00:06:58.000Z,180
0,2018-05-07T00:06:59.000Z,181
0,2018-05-07T00:07:00.000Z,182
0,2018-05-07T00:07:01.000Z,183
0,2018-05-07T00:07:02.000Z,184
0,2018-05-07T00:07:03.000Z,185
0,2018-05-07T00:07:04.000Z,186
0,2018-05-07T00:07:05.000Z,187
0,2018-05-07T00:07:06.000Z,188
0,2018-05-07T00:07:07.000Z,189
0,2018-05-07T00:07:08.000Z,190
0,2018-05-07T00:07:09.000Z,191
0,2018-05-07T00:07:10.000Z,189
0,2018-05-07T00:07:11.000Z,190
0,2018-05-07T00:07:12.000Z,191
0,2018-05-07T00:07:13.000Z,192
0,2018-05-07T00:07:14.000Z,193
0,2018-05-07T00:07:15.000Z,194
0,2018-05-07T00:07:16.000Z,195
0,2018-05-07T00:07:17.000Z,196
0,2018-05-07T00:07:18.000Z,197
0,2018-05-07T00:07:19.000Z,198
0,2018-05-07T00:07:20.000Z,199
0,2018-05-07T00:07:21.000Z,200
0,2018-05-07T00:07:22.000Z,201
0,2018-05-07T00:07:23.000Z,202
0,2018-05-07T00:07:24.000Z,203
0,2018-05-07T00:07:25.000Z,201
0,2018-05-07T00:07:26.000Z,202
0,2018-05-07T00:07:27.000Z,203
0,2018-05-07T00:07:28.000Z,201
0,2018-05-07T00:07:29.000Z,202
0,2018-05-07T00:07:30.000Z,203
0,2018-05-07T00:07:31.000Z,204
0,2018-05-07T00:07:32.000Z,205
0,2018-05-07T00:07:33.000Z,203
0,2018-05-07T00:07:34.000Z,204
0,2018-05-07T00:07:35.000Z,205
0,2018-05-07T00:07:36.000Z,206
0,2018-05-07T00:07:37.000Z,207
0,2018-05-07T00:07:38.000Z,208
0,2018-05-07T00:07:39.000Z,209
0,2018-05-07T00:07:40.000Z,210
0,2018-05-07T00:07:41.000Z,211
0,2018-05-07T00:07:42.000Z,209
0,2018-05-07T00:07:43.000Z,210
0,2018-05-07T00:07:44.000Z,211
0,2018-05-07T00:07:45.000Z,209
0,2018-05-07T00:07:46.000Z,210
0,2018-05-07T00:07:47.000Z,208
0,2018-05-07T00:07:48.000Z,209
0,2018-05-07T00:07:49.000Z,210
0,2018-05-07T00:07:50.000Z,211
0,2018-05-07T00:07:51.000Z,212
0,2018-05-07T00:07:52.000Z,213
0,2018-05-07T00:07:53.000Z,214
0,2018-05-07T00:07:54.000Z,215
0,2018-05-07T00:07:55.000Z,216
0,2018-05-07T00:07:56.000Z,217
0,2018-05-07T00:07:57.000Z,218
0,2018-05-07T00:07:58.000Z,219
0,2018-05-07T00:07:59.000Z,220
0,2018-05-07T00:08:00.000Z,221
0,2018-05-07T00:08:01.000Z,222
0,2018-05-07T00:08:02.000Z,223
0,2018-05-07T00:08:03.000Z,224
0,2018-05-07T00:08:04.000Z,225
0,2018-05-07T00:08:05.000Z,223
0,2018-05-07T00:08:06.000Z,224
0,2018-05-07T00:08:07.000Z,225
0,2018-05-07T00:08:08.000Z,226
0,2018-05-07T00:08:09.000Z,224
0,2018-05-07T00:08:10.000Z,225
0,2018-05-07T00:08:11.000Z,226
0,2018-05-07T00:08:12.000Z,227
0,2018-05-07T00:08:13.000Z,225
0,2018-05-07T00:08:14.000Z,226
0,2018-05-07T00:08:15.000Z,227
0,2018-05-07T00:08:16.000Z,228
0,2018-05-07T00:08:17.000Z,229
0,2018-05-07T00:08:18.000Z,230
0,2018-05-07T00:08:19.000Z,231
0,2018-05-07T00:08:20.000Z,232
0,2018-05-07T00:08:21.000Z,233
0,2018-05-07T00:08:22.000Z,234
0,2018-05-07T00:08:23.000Z,235
0,2018-05-07T00:08:24.000Z,233
0,2018-05-07T00:08:25.000Z,234
0,2018-05-07T00:08:26.000Z,235
0,2018-05-07T00:08:27.000Z,236
0,2018-05-07T00:08:28.000Z,237
0,2018-05-07T00:08:29.000Z,238
0,2018-05-07T00:08:30.000Z,239
0,2018-05-07T00:08:31.000Z,240
0,2018-05-07T00:08:32.000Z,241
0,2018-05-07T00:08:33.000Z,242
0,2018-05-07T00:08:34.000Z,243
0,2018-05-07T00:08:35.000Z,244
0,2018-05-07T00:08:36.000Z,245
0,2018-05-07T00:08:37.000Z,246
0,2018-05-07T00:08:38.000Z,244
0,2018-05-07T00:08:39.000Z,242
0,2018-05-07T00:08:40.000Z,243
0,2018-05-07T00:08:41.000Z,241
0,2018-05-07T00:08:42.000Z,239
0,2018-05-07T00:08:43.000Z,240
0,2018-05-07T00:08:44.000Z,241
0,2018-05-07T00:08:45.000Z,239
0,2018-05-07T00:08:46.000Z,240
0,2018-05-07T00:08:47.000Z,241
0,2018-05-07T00:08:48.000Z,242
0,2018-05-07T00:08:49.000Z,243
0,2018-05-07T00:08:50.000Z,244
0,2018-05-07T00:08:51.000Z,242
0,2018-05-07T00:08:52.000Z,243
0,2018-05-07T00:08:53.000Z,241
0,2018-05-07T00:08:54.000Z,239
0,2018-05-07T00:08:55.000Z,240
0,2018-05-07T00:08:56.000Z,241
0,2018-05-07T00:08:57.000Z,239
0,2018-05-07T00:08:58.000Z,237
0,2018-05-07T00:08:59.000Z,238
0,2018-05-07T00:09:00.000Z,239
0,2018-05-07T00:09:01.000Z,240
0,2018-05-07T00:09:02.000Z,241
0,2018-05-07T00:09:03.000Z,242
0,2018-05-07T00:09:04.000Z,243
0,2018-05-07T00:09:05.000Z,244
0,2018-05-07T00:09:06.000Z,245
0,2018-05-07T00:09:07.000Z,246
0,2018-05-07T00:09:08.000Z,247
0,2018-05-07T00:09:09.000Z,248
0,2018-05-07T00:09:10.000Z,249
0,2018-05-07T00:09:11.000Z,250
0,2018-05-07T00:09:12.000Z,251
0,2018-05-07T00:09:13.000Z,252
0,2018-05-07T00:09:14.000Z,253
0,2018-05-07T00:09:15.000Z,254
0,2018-05-07T00:09:16.000Z,255
0,2018-05-07T00:09:17.000Z,256
0,2018-05-07T00:09:18.000Z,257
0,2018-05-07T00:09:19.000Z,258
0,2018-05-07T00:09:20.000Z,259
0,2018-05-07T00:09:21.000Z,260
0,2018-05-07T00:09:22.000Z,261
0,2018-05-07T00:09:23.000Z,262
0,2018-05-07T00:09:24.000Z,263
0,2018-05-07T00:09:25.000Z,261
0,2018-05-07T00:09:26.000Z,262
0,2018-05-07T00:09:27.000Z,263
0,2018-05-07T00:09:28.000Z,264
0,2018-05-07T00:09:29.000Z,265
0,2018-05-07T00:09:30.000Z,266
0,2018-05-07T00:09:31.000Z,267
0,2018-05-07T00:09:32.000Z,268
0,2018-05-07T00:09:33.000Z,269
0,2018-05-07T00:09:34.000Z,270
0,2018-05-07T00:09:35.000Z,271
0,2018-05-07T00:09:36.000Z,272
0,2018-05-07T00:09:37.000Z,273
0,2018-05-07T00:09:38.000Z,271
0,2018-05-07T00:09:39.000Z,269
0,2018-05-07T00:09:40.000Z,270
0,2018-05-07T00:09:41.000Z,271
0,2018-05-07T00:09:42.000Z,272
0,2018-05-07T00:09:43.000Z,273
0,2018-05-07T00:09:44.000Z,274
0,2018-05-07T00:09:45.000Z,275
0,2018-05-07T00:09:46.000Z,276
0,2018-05-07T00:09:47.000Z,277
0,2018-05-07T00:09:48.000Z,278
0,2018-05-07T00:09:49.000Z,276
0,2018-05-07T00:09:50.000Z,274
0,2018-05-07T00:09:51.000Z,272
0,2018-05-07T00:09:52.000Z,270
0,2018-05-07T00:09:53.000Z,271
0,2018-05-07T00:09:54.000Z,272
0,2018-05-07T00:09:55.000Z,273
0,2018-05-07T00:09:56.000Z,271
0,2018-05-07T00:09:57.000Z,272
0,2018-05-07T00:09:58.000Z,273
0,2018-05-07T00:09:59.000Z,274
0,2018-05-07T00:10:00.000Z,275
0,2018-05-07T00:10:01.000Z,276
0,2018-05-07T00:10:02.000Z,277
0,2018-05-07T00:10:03.000Z,278
0,2018-05-07T00:10:04.000Z,279
0,2018-05-07T00:10:05.000Z,280
0,2018-05-07T00:10:06.000Z,278
0,2018-05-07T00:10:07.000Z,279
0,2018-05-07T00:10:08.000Z,280
0,2018-05-07T00:10:09.000Z,281
0,2018-05-07T00:10:10.000Z,279
0,2018-05-07T00:10:11.000Z,280
0,2018-05-07T00:10:12.000Z,281
0,2018-05-07T00:10:13.000Z,282
0,2018-05-07T00:10:14.000Z,283
0,2018-05-07T00:10:15.000Z,284
0,2018-05-07T00:10:16.000Z,282
0,2018-05-07T00:10:17.000Z,283
0,2018-05-07T00:10:18.000Z,281
0,2018-05-07T00:10:19.000Z,282
0,2018-05-07T00:10:20.000Z,280
0,2018-05-07T00:10:21.000Z,278
0,2018-05-07T00:10:22.000Z,279
0,2018-05-07T00:10:23.000Z,280
0,2018-05-07T00:10:24.000Z,281
0,2018-05-07T00:10:25.000Z,282
0,2018-05-07T00:10:26.000Z,283
0,2018-05-07T00:10:27.000Z,281
0,2018-05-07T00:10:28.000Z,282
0,2018-05-07T00:10:29.000Z,283
0,2018-05-07T00:10:30.000Z,284
0,2018-05-07T00:10:31.000Z,282
0,2018-05-07T00:10:32.000Z,283
0,2018-05-07T00:10:33.000Z,284
0,2018-05-07T00:10:34.000Z,285
0,2018-05-07T00:10:35.000Z,286
0,2018-05-07T00:10:36.000Z,287
0,2018-05-07T00:10:37.000Z,288
0,2018-05-07T00:10:38.000Z,289
0,2018-05-07T00:10:39.000Z,287
0,2018-05-07T00:10:40.000Z,288
0,2018-05-07T00:10:41.000Z,286
0,2018-05-07T00:10:42.000Z,287
0,2018-05-07T00:10:43.000Z,285
0,2018-05-07T00:10:44.000Z,286
0,2018-05-07T00:10:45.000Z,287
0,2018-05-07T00:10:46.000Z,288
0,2018-05-07T00:10:47.000Z,286
0,2018-05-07T00:10:48.000Z,284
0,2018-05-07T00:10:49.000Z,285
0,2018-05-07T00:10:50.000Z,286
0,2018-05-07T00:10:51.000Z,287
0,2018-05-07T00:10:52.000Z,288
0,2018-05-07T00:10:53.000Z,289
0,2018-05-07T00:10:54.000Z,287
0,2018-05-07T00:10:55.000Z,285
0,2018-05-07T00:10:56.000Z,286
0,2018-05-07T00:10:57.000Z,287
0,2018-05-07T00:10:58.000Z,288
0,2018-05-07T00:10:59.000Z,289
0,2018-05-07T00:11:00.000Z,290
0,2018-05-07T00:11:01.000Z,291
0,2018-05-07T00:11:02.000Z,292
0,2018-05-07T00:11:03.000Z,293
0,2018-05-07T00:11:04.000Z,294
